Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Crawford + Company,5335 Triangle Pkwy,,Peachtree Corners,GA,30092,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,33.975325,-84.225311,2025-06-02,308883,2025-06-02 00:03:53 UTC,,,,2017-09-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Crest at Laurel Canyon,30 Laurel Canyon Village Circle,,Canton,GA,30114,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.268872,-84.5050223,2025-06-02,308894,2025-06-02 00:04:00 UTC,,,,2022-01-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,6075 The Corners,6075 The Corners Parkway,,Peachtree Corners,GA,30092,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.9529361,-84.2381334,2025-06-02,308999,2025-06-02 00:05:38 UTC,,,,2018-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,10 GlenLake,10 Glenlake Parkway,,Atlanta,GA,30328,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,33.9360298,-84.3616883,2025-06-02,309060,2025-06-02 00:30:15 UTC,,,,2022-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Retreat at Kennesaw,3590 George Busbee Parkway NW,,Kennesaw,GA,30144,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.0405124,-84.5719461,2025-06-02,309145,2025-06-02 00:29:55 UTC,,,,2021-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Mira Midtown,1301 Spring Street Northwest,,Atlanta,GA,30309,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,33.7912055,-84.3891518,2025-06-02,309146,2025-06-02 00:29:55 UTC,,,,2022-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Cottages at Warner Robins,91 Bass Road,,Warner Robins,GA,31088,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,32.5837301,-83.6648217,2025-06-02,309349,2025-06-02 00:32:12 UTC,,,,2022-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Residential Garage,50 Canton Street,,Alpharetta,GA,30009,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,34.0763892,-84.2967002,2025-06-02,309469,2025-06-02 00:33:37 UTC,,,,2022-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Jeff Fender Chevrolet,3241 U.S. 441,,Douglas,GA,31535,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,31.462987077412905,-82.8495414146015,2025-06-02,309539,2025-06-02 00:36:05 UTC,,,,2023-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Celadon on Club Bldg 100- North Side,3355 Club Drive,,Lawrenceville,GA,30044,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.94310236170512,-84.11211197116404,2025-06-02,309549,2025-06-02 00:36:28 UTC,,,,2023-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Newell Brands,6655 Peachtree Dunwoody Rd NE,,Atlanta,GA,30328,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.9372232,-84.3529315,2025-06-02,309589,2025-06-02 00:13:35 UTC,,,,2020-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SE Regional Office #350,3980 Venture Drive,,Duluth,GA,30136,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.9480143,-84.1445236,2025-06-02,309622,2025-06-02 00:36:46 UTC,,,,2022-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Celadon on Club Bldg 300- West Side,3355 Club Drive,,Lawrenceville,GA,30044,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.94310236170512,-84.11211197116404,2025-06-02,309650,2025-06-02 00:15:32 UTC,,,,2023-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Walker Jones Honda,2700 Memorial Drive,,Waycross,GA,31503,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,31.191356658935547,-82.31723022460938,2025-06-02,309657,2025-06-02 00:15:40 UTC,,,,2023-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Legacy at Centennial.,130 Luckie Street Northwest,,Atlanta,GA,30303,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,https://blinkcharging.com,GPS,33.75821153652094,-84.39060400000001,2025-06-02,309667,2025-06-02 00:15:51 UTC,,,,2023-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sixes Ridge,4416 Holly Springs Parkway,,Holly Springs,GA,30115,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,34.1503995,-84.5109498,2025-06-02,309729,2025-06-02 00:15:08 UTC,,,,2018-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,J.M. Huber Corporation location,3100 Cumberland Blvd,,Atlanta,GA,30339,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.8770518,-84.4659124,2025-06-02,309804,2025-06-02 00:39:46 UTC,,,,2016-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Gallery - Residents,2795 Peachtree Rd NE,,Atlanta,GA,30305,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,33.830907,-84.3852749,2025-06-02,309881,2025-06-02 00:19:25 UTC,,,,2023-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Granite - 100 City View,3330 Cumberland Blvd.,,Atlanta,GA,30339,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.8741296,-84.4583079,2025-06-02,309889,2025-06-02 00:19:37 UTC,,,,2022-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"TAC Lakeside, LLC","5250, 5300, 5390 Triangle Parkway",,Norcross,GA,30092,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,33.97703,-84.224706,2025-06-02,309985,2025-06-02 00:21:02 UTC,,,,2022-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Main Location,"1155 Perimeter Center West, Suite 100-B",,Atlanta,GA,30338,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,33.9299831,-84.3509936,2025-06-02,309987,2025-06-02 00:22:24 UTC,,,,2022-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3065 Akers Mill,3065 Akers Mill Road Southeast,,Atlanta,GA,30339,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,33.87953262469098,-84.46282859158654,2025-06-02,310079,2025-06-02 00:23:34 UTC,,,,2023-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Park Central,"2970 Clairmont Road, Suite 550",,Brookhaven,GA,30329,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.8442548,-84.3154248,2025-06-02,310082,2025-06-02 00:22:10 UTC,,,,2014-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,6525 The Corners,6525 The Corners Parkway,,Peachtree Corners,GA,30092,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,33.9572038,-84.2358538,2025-06-02,310100,2025-06-02 00:23:47 UTC,,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Ellison,1650 North Roberts Road,,Kennesaw,GA,30144,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,34.0052259,-84.5984353,2025-06-02,310165,2025-06-02 00:46:03 UTC,,,,2021-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,One Ravinia,Ravinia Drive NE,,Atlanta,GA,30346,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,33.9216099,-84.3368406,2025-06-02,310175,2025-06-02 00:46:08 UTC,,,,2016-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HEI Office,5200 Roswell Road,,Atlanta,GA,30342,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,33.897149,-84.3815733,2025-06-02,310214,2025-06-02 00:24:02 UTC,,,,2016-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Celadon on Club Bldg 300- East Side,3355 Club Drive,,Lawrenceville,GA,30044,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,33.94310236170512,-84.11211197116404,2025-06-02,310341,2025-06-02 00:26:34 UTC,,,,2023-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3625 Overton Park,3625 Cumberland Blvd. Suite 210,,Atlanta,GA,30339,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,33.8841172,-84.4539174,2025-06-02,310361,2025-06-02 00:25:09 UTC,,,,2022-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CROCKER PARTNER PROMINENCE 5,3475 Piedmont Rd NE,,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.850031,-84.375545,2025-06-02,310455,2025-06-02 02:27:36 UTC,,,,2023-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TRIBBLE XING TRIBBLE,3530 Canton Hwy,Near Suite A5,Cumming,GA,30040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.239747,-84.226291,2025-06-02,310626,2025-06-02 02:34:37 UTC,,,,2023-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Heights at Millcroft Apartments,4271 Woodward Mill Road,,Sugar Hill,GA,30518,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.081404680937595,-84.03523976273917,2025-06-02,310784,2025-06-02 00:36:36 UTC,,,,2023-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-44,1105 W Peachtree St NW,44 Hotel Entry,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784868,-84.388114,2025-06-02,310792,2025-06-02 01:56:43 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-45,1105 W Peachtree St NW,45 Hotel Entry,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784921,-84.388144,2025-06-02,310793,2025-06-02 01:56:44 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-517- & 518,1105 W Peachtree St NE,Level 4,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784957,-84.388232,2025-06-02,310794,2025-06-02 01:57:05 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-688 & 689,1105 W Peachtree St NE,Level 5,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784832,-84.388071,2025-06-02,310795,2025-06-02 01:57:13 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-356 & 357,1100 W Peachtree St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784909,-84.388117,2025-06-02,310796,2025-06-02 01:57:23 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-352,1105 W Peachtree St NW,3rd Floor,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784915,-84.388142,2025-06-02,310797,2025-06-02 01:57:25 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV- 353,1105 W Peachtree St NW,Level 3,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784897,-84.388138,2025-06-02,310798,2025-06-02 01:57:25 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-354 & 355,1100 W Peachtree St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784899,-84.388119,2025-06-02,310799,2025-06-02 01:57:25 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,2827 Peachtree,2827 Peachtree Rd. NW.,,Atlanta,GA,30305,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,3,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,33.83196769557741,-84.3848763954879,2025-06-02,310862,2025-06-02 03:55:39 UTC,,,,2023-09-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELAN SWEETWATER ESC (2),1065 Preston Blvd,,Lithia Springs,GA,30122,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.769345,-84.610123,2025-06-02,311044,2025-06-02 02:28:41 UTC,,,,2023-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELAN SWEETWATER ESC (4),1435 Trae Ln,Building 2000,Lithia Springs,GA,30122,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.767367,-84.607143,2025-06-02,311045,2025-06-02 02:29:39 UTC,,,,2023-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pilot Travel Center 416,2201 E 16th Ave,,Cordele,GA,31015,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,31.9600919,-83.74669,2025-06-01,311139,2025-06-02 00:00:01 UTC,,,,2023-09-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pilot Travel Center 66,5888 Highway 53,,Braselton,GA,30517,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,34.119288,-83.76252,2025-06-01,311140,2025-06-02 00:00:04 UTC,,,,2023-09-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Krog Street Market - Tesla Supercharger,99 Krog St,,Atlanta,GA,30307,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.7569929,-84.36340157,2024-07-01,311240,2025-02-12 00:16:32 UTC,P,,,2023-09-21,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Crowne Plaza Atlanta NE - Norcross - Tesla Destination,6050 Peachtree Industrial Blvd,,Norcross,GA,30071,,877-798-3752,E,,Public,,A D Debit M V,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,33.949486,-84.22949,2024-07-01,311251,2025-02-12 00:16:32 UTC,P,,,2023-09-21,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Walton Bluegrass Apartments, LLC",1625 Oak Farm Drive,,Alpharetta,GA,30005,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.10993018564869,-84.21774394730313,2025-06-02,311645,2025-06-02 00:43:12 UTC,,,,2023-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1st Floor Parking Deck,841 Killian Street Southeast,,Atlanta,GA,30312,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,33.73761500097396,-84.35993232883592,2025-06-02,311856,2025-06-02 00:29:06 UTC,,,,2023-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Davis Drive Office,11520 Davis Drive,,Alpharetta,GA,30009,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.044681961342526,-84.30978987645032,2025-06-02,312248,2025-06-02 00:50:01 UTC,,,,2023-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,John Thornton Cadillac,1492 N HWY 27,,Carrollton,GA,30117,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,33.608405,-85.085595,2025-06-02,312289,2025-06-02 03:46:13 UTC,,,,2023-10-04,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DD HSP,4519 Holly Springs Parkway,,Canton,GA,30115,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.149038593513794,-84.51047168659242,2025-06-02,312396,2025-06-02 00:41:36 UTC,,,,2023-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Main Street at Town Center - Tesla Supercharger,440  Ernest W Barrett Pkwy NW,,Kennesaw,GA,30144,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,34.012866,-84.564916,2024-07-01,312511,2025-02-12 00:16:32 UTC,P,,,2023-09-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Walton on the Chattahoochee,2281 Akers Mill Road Southeast,,Atlanta,GA,30339,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,33.89737527484629,-84.44870789158556,2025-06-02,312633,2025-06-02 00:38:07 UTC,,,,2021-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LETS CHARGE NOTTING HILL-2,7213 Madison Dr,Outside dog park,Dunwoody,GA,30346,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.929434,-84.331468,2025-06-02,312692,2025-06-02 02:34:28 UTC,,,,2023-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LETS CHARGE NOTTING HILL 1,7213 Madison Dr,Outside dog park,Dunwoody,GA,30346,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.929415,-84.331492,2025-06-02,312693,2025-06-02 02:34:28 UTC,,,,2023-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,JLRB ELECTRIC OFF NETWORK 2,3040 Piedmont Rd NE,Inside service bay,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,33.837798,-84.369185,2025-06-02,312808,2025-06-02 01:15:57 UTC,,,,2023-10-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,JLRB ELECTRIC STATION01,580 Pharr Rd NE,,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.837536,-84.369471,2025-06-02,312809,2025-06-02 01:17:53 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SAVANNAH 1 STATION 2,100 E Bryan St,3rd floor east side of parking garage,Savannah,GA,31401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.07994,-81.089516,2025-06-02,313795,2025-06-02 02:36:16 UTC,,,,2023-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SAVANNAH 1 STATION 3,100 E Bryan Street,3rd floor east side of parking garage,Savannah,GA,31401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.079841,-81.089752,2025-06-02,313796,2025-06-02 02:36:17 UTC,,,,2023-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Walton Centennial,900 Walton Way,,Roswell,GA,30076,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.01219267724104,-84.29977573068766,2025-06-02,314501,2025-06-02 00:15:28 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,400 Peachtree 01,400 Peachtree Industrial Boulevard,,Suwanee,GA,30024,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.063082,-84.073334,2025-06-02,314548,2025-06-02 03:25:57 UTC,,,,2023-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Spivey Junction,1748 Hudson Bridge Rd,,Stockbridge,GA,30281,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,33.502785,-84.244235,2025-06-02,315810,2025-06-02 03:26:54 UTC,,,,2023-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
E85,RaceTrac #2602,2610 Peachtree Pkwy,,Cumming,GA,30041,,470-758-8178,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,34.0948,-84.17653,2024-09-12,316160,2025-02-12 00:16:32 UTC,P,,,2023-10-27,,,,false,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,UGA UGA HULL DECK 2,400 S Hull St,Hull Street Deck,Athens,GA,30605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.952788,-83.378619,2025-06-02,316329,2025-06-02 02:36:02 UTC,,,,2023-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
